Kraken ID,smiles,com,check,symbol,vmin_vmin_boltz,vmin_r_boltz,fmo_e_homo_boltz,fmo_e_lumo_boltz,fmo_mu_boltz,fmo_eta_boltz,fmo_omega_boltz,somo_ra_boltz,somo_rc_boltz,nbo_P_boltz,nbo_P_ra_boltz,spindens_P_ra_boltz,nbo_P_rc_boltz,spindens_P_rc_boltz,nmr_P_boltz,nmrtens_sxx_P_boltz,nmrtens_syy_P_boltz,nmrtens_szz_P_boltz,efg_amp_P_boltz,efgtens_xx_P_boltz,efgtens_yy_P_boltz,efgtens_zz_P_boltz,nuesp_P_boltz,E_solv_cds_boltz,nbo_lp_P_percent_s_boltz,nbo_lp_P_occ_boltz,nbo_lp_P_e_boltz,nbo_bd_e_max_boltz,nbo_bd_e_avg_boltz,nbo_bds_e_min_boltz,nbo_bds_e_avg_boltz,nbo_bd_occ_min_boltz,nbo_bd_occ_avg_boltz,nbo_bds_occ_max_boltz,nbo_bds_occ_avg_boltz,E_solv_total_boltz,E_solv_elstat_boltz,E_oxidation_boltz,E_reduction_boltz,fukui_p_boltz,fukui_m_boltz,vbur_vtot_boltz,vbur_ratio_vbur_vtot_boltz,Pint_P_int_boltz,Pint_dP_boltz,Pint_P_min_boltz,Pint_P_max_boltz,volume_boltz,surface_area_boltz,sphericity_boltz,dipolemoment_boltz,dipolemoment_min,dipolemoment_max,dipolemoment_delta,dipolemoment_vburminconf,qpole_amp_boltz,qpole_amp_min,qpole_amp_max,qpole_amp_delta,qpole_amp_vburminconf,qpoletens_xx_boltz,qpoletens_xx_min,qpoletens_xx_max,qpoletens_xx_delta,qpoletens_xx_vburminconf,qpoletens_yy_boltz,qpoletens_yy_min,qpoletens_yy_max,qpoletens_yy_delta,qpoletens_yy_vburminconf,qpoletens_zz_boltz,qpoletens_zz_min,qpoletens_zz_max,qpoletens_zz_delta,qpoletens_zz_vburminconf,pyr_P_boltz,pyr_P_min,pyr_P_max,pyr_P_delta,pyr_P_vburminconf,pyr_alpha_boltz,pyr_alpha_min,pyr_alpha_max,pyr_alpha_delta,pyr_alpha_vburminconf,vbur_vbur_boltz,vbur_vbur_min,vbur_vbur_max,vbur_vbur_delta,vbur_vbur_vburminconf,vbur_qvbur_min_boltz,vbur_qvbur_min_min,vbur_qvbur_min_max,vbur_qvbur_min_delta,vbur_qvbur_min_vburminconf,vbur_qvbur_max_boltz,vbur_qvbur_max_min,vbur_qvbur_max_max,vbur_qvbur_max_delta,vbur_qvbur_max_vburminconf,vbur_qvtot_min_boltz,vbur_qvtot_min_min,vbur_qvtot_min_max,vbur_qvtot_min_delta,vbur_qvtot_min_vburminconf,vbur_qvtot_max_boltz,vbur_qvtot_max_min,vbur_qvtot_max_max,vbur_qvtot_max_delta,vbur_qvtot_max_vburminconf,vbur_max_delta_qvbur_boltz,vbur_max_delta_qvbur_min,vbur_max_delta_qvbur_max,vbur_max_delta_qvbur_delta,vbur_max_delta_qvbur_vburminconf,vbur_max_delta_qvtot_boltz,vbur_max_delta_qvtot_min,vbur_max_delta_qvtot_max,vbur_max_delta_qvtot_delta,vbur_max_delta_qvtot_vburminconf,vbur_ovbur_min_boltz,vbur_ovbur_min_min,vbur_ovbur_min_max,vbur_ovbur_min_delta,vbur_ovbur_min_vburminconf,vbur_ovbur_max_boltz,vbur_ovbur_max_min,vbur_ovbur_max_max,vbur_ovbur_max_delta,vbur_ovbur_max_vburminconf,vbur_ovtot_min_boltz,vbur_ovtot_min_min,vbur_ovtot_min_max,vbur_ovtot_min_delta,vbur_ovtot_min_vburminconf,vbur_ovtot_max_boltz,vbur_ovtot_max_min,vbur_ovtot_max_max,vbur_ovtot_max_delta,vbur_ovtot_max_vburminconf,vbur_near_vbur_boltz,vbur_near_vbur_min,vbur_near_vbur_max,vbur_near_vbur_delta,vbur_near_vbur_vburminconf,vbur_far_vbur_boltz,vbur_far_vbur_min,vbur_far_vbur_max,vbur_far_vbur_delta,vbur_far_vbur_vburminconf,vbur_near_vtot_boltz,vbur_near_vtot_min,vbur_near_vtot_max,vbur_near_vtot_delta,vbur_near_vtot_vburminconf,vbur_far_vtot_boltz,vbur_far_vtot_min,vbur_far_vtot_max,vbur_far_vtot_delta,vbur_far_vtot_vburminconf,sterimol_B1_boltz,sterimol_B1_min,sterimol_B1_max,sterimol_B1_delta,sterimol_B1_vburminconf,sterimol_B5_boltz,sterimol_B5_min,sterimol_B5_max,sterimol_B5_delta,sterimol_B5_vburminconf,sterimol_L_boltz,sterimol_L_min,sterimol_L_max,sterimol_L_delta,sterimol_L_vburminconf,sterimol_burB1_boltz,sterimol_burB1_min,sterimol_burB1_max,sterimol_burB1_delta,sterimol_burB1_vburminconf,sterimol_burB5_boltz,sterimol_burB5_min,sterimol_burB5_max,sterimol_burB5_delta,sterimol_burB5_vburminconf,sterimol_burL_boltz,sterimol_burL_min,sterimol_burL_max,sterimol_burL_delta,sterimol_burL_vburminconf
1401,FP(F)F,0,,N,0.011013,2.380129,-0.35081,-0.02414,-0.187475,0.32667,0.053796,0.14617,-0.70494,1.6818,0.91806,0.87601,2.24443,0.6171,139.8926,47.4225,47.6898,324.5656,2.074478,-0.847725,-0.846079,1.693804,-54.005909,0.96,73.86,1.99817,-0.47941,-0.82493,-0.825073,0.14297,0.143013,1.99216,1.992167,0.07537,0.07537,-0.837349,-1.797349,0.451907,0.060264,0.76374,0.56263,68.8306,0.520714,13.24,3.12,9.09,20.79,67.05723,85.02611,0.938777,1.378513,1.378513,1.378513,0,1.378513,0.891694,0.891694,0.891694,0,0.891694,0.728064,0.728064,0.728064,0,0.728064,-0.362864,-0.362864,-0.362864,0,-0.362864,-0.3652,-0.3652,-0.3652,0,-0.3652,0.970685,0.970685,0.970685,0,0.970685,11.653974,11.653974,11.653974,0,11.653974,35.841061,35.841061,35.841061,0,35.841061,8.72912,8.72912,8.72912,0,8.72912,9.19141,9.19141,9.19141,0,9.19141,15.957374,15.957374,15.957374,0,15.957374,18.460512,18.460512,18.460512,0,18.460512,0.46229,0.46229,0.46229,0,0.46229,2.503138,2.503138,2.503138,0,2.503138,0,0,0,0,0,9.19141,9.19141,9.19141,0,9.19141,0,0,0,0,0,18.460512,18.460512,18.460512,0,18.460512,35.841061,35.841061,35.841061,0,35.841061,0,0,0,0,0,68.8306,68.8306,68.8306,0,68.8306,0,0,0,0,0,2.176845,2.176845,2.176845,0,2.176845,2.88291,2.88291,2.88291,0,2.88291,4.955139,4.955139,4.955139,0,4.955139,2.176845,2.176845,2.176845,0,2.176845,2.88291,2.88291,2.88291,0,2.88291,4.955139,4.955139,4.955139,0,4.955139
1402,OCP(c1ccccc1)c1ccccc1,0,,N,-0.044577,1.863411,-0.236827,-0.033445,-0.135136,0.203381,0.044898,0.064997,-0.413104,0.737617,0.688132,0.039626,1.091758,0.454783,297.049832,268.24643,299.72088,323.182024,1.742866,-0.777247,-0.6437,1.420946,-54.177487,-4.681543,51.177252,1.915505,-0.32135,-0.470164,-0.47877,0.17788,0.204025,1.953384,1.958843,0.053317,0.042091,-11.401613,-6.720069,0.290061,0.016044,0.049485,0.354141,244.994175,0.193157,18.598401,3.667255,11.002177,31.226337,280.237983,255.979104,0.809035,1.633798,1.5676,2.760919,1.193319,2.675385,8.575786,7.501819,11.110901,3.609083,11.110901,6.422382,4.641087,8.967412,4.326324,8.967412,-0.857439,-3.294081,2.735533,6.029614,-3.294081,-5.564943,-7.376621,-5.525068,1.851552,-5.673331,0.938459,0.936833,0.955835,0.019002,0.955835,17.000817,14.286824,17.24086,2.954036,14.286824,47.322433,46.224802,49.121958,2.897156,46.224802,9.707134,9.605588,10.515525,0.909937,9.869156,14.664978,13.984791,15.676019,1.691228,14.053821,33.49184,27.093827,34.383336,7.289509,31.097083,88.832706,88.549988,92.309361,3.759373,89.097894,4.845963,2.89611,6.064155,3.168045,3.139806,55.085359,51.946332,64.21979,12.273458,51.946332,0,0,0,0,0,14.664978,13.984791,15.676019,1.691228,14.053821,0,0,0,0,0,88.832706,88.549988,92.309361,3.759373,89.097894,47.322433,46.224802,49.121958,2.897156,46.224802,0,0,0,0,0,244.847983,243.617663,245.174833,1.55717,245.0919,0,0,0,0,0,3.301762,3.177695,3.429517,0.251821,3.429517,6.472758,6.408332,6.482485,0.074153,6.428939,7.505486,7.458031,7.743544,0.285514,7.724735,3.283863,3.177695,3.399297,0.221601,3.399297,6.059532,6.04207,6.059956,0.017886,6.05422,7.162923,7.00393,7.299204,0.295274,7.284599
1403,C#CP(c1ccccc1)c1ccccc1,0,,N,-0.03874,1.900755,-0.23918,-0.03599,-0.137585,0.20319,0.046581,0.06331,-0.40313,0.81439,0.74591,0.06559,1.1531,0.42761,326.3765,287.05,314.2121,377.8673,1.867755,-0.954239,-0.553087,1.507326,-54.157364,-3.84,49.82,1.8813,-0.31693,-0.47937,-0.5033,0.21172,0.23102,1.94233,1.954207,0.04324,0.037803,-10.590164,-6.750164,0.291613,0.014301,0.06848,0.33871,248.339734,0.189138,18.68,3.7,13.13,31.19,278.99078,260.77218,0.791801,1.639782,1.639782,1.639782,0,1.639782,7.256179,7.256179,7.256179,0,7.256179,4.78612,4.78612,4.78612,0,4.78612,0.631152,0.631152,0.631152,0,0.631152,-5.417272,-5.417272,-5.417272,0,-5.417272,0.939187,0.939187,0.939187,0,0.939187,17.047613,17.047613,17.047613,0,17.047613,46.970532,46.970532,46.970532,0,46.970532,9.834641,9.834641,9.834641,0,9.834641,14.396878,14.396878,14.396878,0,14.396878,32.792419,32.792419,32.792419,0,32.792419,90.631297,90.631297,90.631297,0,90.631297,3.643932,3.643932,3.643932,0,3.643932,57.838878,57.838878,57.838878,0,57.838878,0,0,0,0,0,14.396878,14.396878,14.396878,0,14.396878,0,0,0,0,0,90.631297,90.631297,90.631297,0,90.631297,46.970532,46.970532,46.970532,0,46.970532,0,0,0,0,0,246.605878,246.605878,246.605878,0,246.605878,0,0,0,0,0,3.492837,3.492837,3.492837,0,3.492837,6.302153,6.302153,6.302153,0,6.302153,7.720625,7.720625,7.720625,0,7.720625,3.492837,3.492837,3.492837,0,3.492837,6.061464,6.061464,6.061464,0,6.061464,7.258475,7.258475,7.258475,0,7.258475
1404,c1ccc(P(c2ccccc2)c2cccc3ccccc23)cc1,0,,N,-0.04727,1.860163,-0.222108,-0.05175,-0.136929,0.170358,0.055031,0.041814,-0.373475,0.792089,0.763884,0.017422,1.043168,0.323631,300.707042,272.658481,309.092576,320.370168,1.793096,-0.739435,-0.724594,1.464029,-54.176454,-8.767577,49.09846,1.896533,-0.307428,-0.476427,-0.47787,0.222366,0.22498,1.952438,1.952545,0.041575,0.039284,-16.416436,-7.648859,0.267225,-0.004372,0.028205,0.251079,354.798432,0.158808,20.071039,4.250808,13.410692,35.62723,401.163859,349.067076,0.75357,1.378285,1.375729,1.597148,0.221418,1.597148,6.539079,6.514724,8.625168,2.110445,8.625168,4.01559,3.981064,6.972845,2.991781,6.972845,1.022002,-2.631237,1.064654,3.695891,-2.631237,-5.037592,-5.045718,-4.341608,0.70411,-4.341608,0.929614,0.89788,0.929985,0.032104,0.89788,18.417064,18.36984,22.461898,4.092058,22.461898,56.344895,52.03794,56.395179,4.357239,52.03794,11.21538,10.958989,11.218373,0.259384,10.958989,18.272662,15.914485,18.300194,2.385709,15.914485,60.879023,60.859557,62.546321,1.686764,62.546321,132.690799,130.121731,132.720793,2.599062,130.121731,7.05284,4.570603,7.08182,2.511217,4.570603,64.417934,64.38107,67.57541,3.19434,67.57541,0,0,0,0,0,17.912887,15.914485,17.936219,2.021734,15.914485,0,0,0,0,0,130.642976,130.121731,130.649062,0.527331,130.121731,55.98512,52.03794,56.031204,3.993264,52.03794,0.359774,0,0.363975,0.363975,0,353.11122,353.09976,354.092799,0.993039,354.092799,2.05911,0,2.08315,2.08315,0,4.263707,4.204113,4.264403,0.060289,4.204113,7.54996,6.540889,7.561741,1.020852,6.540889,7.307885,7.279796,9.7138,2.434004,9.7138,4.262346,4.086177,4.264403,0.178226,4.086177,7.125545,6.105191,7.137457,1.032266,6.105191,6.969697,6.962806,7.559888,0.597082,7.559888
1405,Cc1cc(C)c(C(=O)P(c2ccccc2)c2ccccc2)c(C)c1,0,,N,-0.034217,1.904458,-0.229419,-0.044912,-0.137166,0.184507,0.051072,0.045608,-0.372185,0.711658,0.645482,0.028972,1.027229,0.393819,256.798673,144.094413,283.643488,342.658197,1.63524,-0.716942,-0.616911,1.333853,-54.17008,-7.468862,49.846552,1.857107,-0.319174,-0.484538,-0.488308,0.168921,0.202992,1.944021,1.948993,0.121717,0.064107,-16.0224,-8.553538,0.2765,0.00045,0.066177,0.315571,379.309513,0.155091,19.818181,4.237607,12.886948,35.949087,434.91399,366.614737,0.757212,2.930052,2.599545,3.916003,1.316459,3.916003,14.681926,9.048857,16.418754,7.369897,10.036218,10.376704,7.067863,11.347389,4.279525,7.91015,-0.10696,-2.101704,0.50816,2.609864,-2.101704,-10.269744,-11.855549,-5.398037,6.457512,-5.808446,0.911221,0.906766,0.925571,0.018805,0.925571,20.796604,18.908832,21.383166,2.474334,18.908832,58.831149,53.274199,60.539053,7.264854,53.274199,10.943737,10.46846,11.09914,0.630681,10.46846,20.868322,17.570152,21.919024,4.348872,17.570152,45.407048,40.448416,60.112912,19.664496,60.112912,159.587218,154.618735,160.891232,6.272497,156.696833,9.404618,6.854859,10.237315,3.382456,6.854859,112.458658,87.167025,120.442816,33.275791,90.614547,0,0,0,0,0,18.569746,17.570152,18.843018,1.272866,17.570152,0,0,0,0,0,155.613577,154.529709,156.696833,2.167125,156.696833,56.533353,53.274199,57.464094,4.189894,53.274199,2.297796,0,3.07496,3.07496,0,373.007038,371.144651,378.645739,7.501088,378.313287,4.342014,0,5.810555,5.810555,0,3.700529,3.601631,3.99071,0.389079,3.989785,8.204086,7.349504,8.457022,1.107518,7.349504,8.223963,7.96873,9.067739,1.099009,9.067739,3.677622,3.601631,3.902024,0.300393,3.898717,6.754776,6.032376,6.984559,0.952183,6.032376,7.683173,7.493402,7.734026,0.240624,7.567237
1406,N#CCCP(c1ccccc1)c1ccccc1,0,,N,-0.038323,1.870831,-0.242931,-0.041429,-0.14218,0.201501,0.050169,0.056704,-0.412732,0.788695,0.726243,0.069401,1.140755,0.453069,300.548499,264.958757,304.585035,332.101727,1.766309,-0.736221,-0.705848,1.442069,-54.16513,-4.436356,51.574635,1.917276,-0.330529,-0.476216,-0.48554,0.174389,0.198018,1.954736,1.95663,0.033712,0.031992,-14.698466,-10.262109,0.294635,0.008292,0.062452,0.35206,278.19046,0.17689,18.738226,4.11336,9.302026,31.432048,316.949761,289.822985,0.77572,4.565788,2.855811,5.274677,2.418866,3.191646,22.65059,13.071987,24.041314,10.969327,17.076305,13.320556,7.546107,14.034397,6.488291,9.697456,4.436707,0.326033,5.475259,5.149226,3.827077,-17.757264,-18.902869,-10.143907,8.758962,-13.524534,0.944406,0.917119,0.948513,0.031393,0.928653,16.216585,15.58852,20.041473,4.452952,18.542127,49.209264,46.40679,56.442245,10.035455,46.40679,9.921135,9.872294,10.541673,0.669379,9.918314,15.412248,14.200247,20.979801,6.779554,14.200247,36.434129,33.084598,49.46831,16.383712,39.517785,91.202591,88.714889,103.765179,15.05029,99.924203,4.448046,3.33016,11.080314,7.750153,3.775716,48.139531,39.246579,56.907543,17.660964,47.499564,0,0,0,0,0,15.094808,14.200247,19.027097,4.82685,14.200247,0,0,0,0,0,91.200052,88.714889,103.765179,15.05029,99.924203,48.893927,46.40679,55.624347,9.217558,46.40679,0.315337,0,2.549916,2.549916,0,275.807353,270.917174,277.855024,6.93785,275.132376,0.763868,0,6.123334,6.123334,0,3.940114,3.386858,4.042024,0.655165,3.402881,6.490125,6.384662,6.528821,0.14416,6.456611,7.696386,7.416795,8.345593,0.928798,7.416795,3.547123,3.370439,3.732914,0.362475,3.370439,6.061536,6.039171,6.097424,0.058254,6.039171,7.257478,7.093306,7.687007,0.593702,7.217585
1407,C=Cc1ccc(P(c2ccc(C=C)cc2)c2ccc(C=C)cc2)cc1,0,,N,-0.045078,1.85975,-0.220998,-0.055569,-0.138284,0.165429,0.057796,0.020585,-0.351795,0.804473,0.776031,0.009749,1.028123,0.284655,296.900293,285.401432,286.042425,319.256989,1.777767,-0.726056,-0.725485,1.451541,-54.174565,-7.53,49.146727,1.895966,-0.309019,-0.480552,-0.480599,0.223733,0.223794,1.952558,1.952588,0.037559,0.037427,-17.065313,-9.535313,0.261059,-0.017174,0.028442,0.22365,401.995412,0.125851,19.573524,4.34,12.213455,36.143087,458.728915,407.735295,0.705467,1.31822,1.285391,1.358404,0.073012,1.358404,4.920883,4.545402,5.18475,0.639348,4.545402,2.138166,1.889961,2.371751,0.48179,1.889961,1.873736,1.704148,2.076724,0.372576,1.821131,-4.011902,-4.233081,-3.711093,0.521988,-3.711093,0.930984,0.930951,0.931023,0.000072,0.931023,18.230419,18.224993,18.235082,0.010089,18.224993,50.591391,50.572628,50.604005,0.031377,50.572628,11.450685,11.406636,11.472528,0.065892,11.472528,13.882251,13.847778,13.945047,0.097269,13.847778,74.155966,70.267615,80.952498,10.684883,70.642822,120.052783,119.883397,120.293897,0.4105,119.883397,1.39709,1.329345,1.530159,0.200814,1.339804,45.845112,38.891723,50.026282,11.134559,49.240575,0,0,0,0,0,13.882251,13.847778,13.945047,0.097269,13.847778,0,0,0,0,0,120.052783,119.883397,120.293897,0.4105,119.883397,50.591391,50.572628,50.604005,0.031377,50.572628,0,0,0,0,0,401.995412,401.94284,402.063904,0.121065,401.94284,0,0,0,0,0,4.961637,4.699751,5.098991,0.39924,5.070044,8.55305,8.237127,8.727135,0.490008,8.727135,7.760701,7.265482,8.00643,0.740947,7.265482,4.277518,4.26363,4.290537,0.026906,4.290537,6.025015,6.019211,6.029596,0.010385,6.019211,6.910848,6.89107,6.928928,0.037859,6.89107
1408,c1ccc(CCP(c2ccccc2)c2ccccc2)cc1,0,,N,-0.050397,1.842205,-0.229283,-0.030181,-0.129732,0.199102,0.042268,0.05969,-0.371841,0.782077,0.728507,0.058667,1.102171,0.410297,301.176202,261.587219,310.387535,331.55377,1.751923,-0.778084,-0.65044,1.428524,-54.180746,-8.252333,51.101566,1.916458,-0.314383,-0.458739,-0.47015,0.193733,0.213303,1.953788,1.956608,0.034808,0.032469,-16.220115,-7.967782,0.277297,0.015934,0.05357,0.320094,338.300298,0.151987,19.452578,3.781533,13.151234,33.645053,390.968392,344.770722,0.750461,1.358633,1.265495,1.476594,0.211099,1.267564,7.84469,6.405232,13.577199,7.171967,12.687001,5.509553,4.603573,7.774608,3.171034,7.774608,0.011297,-1.178546,4.510625,5.689171,2.041154,-5.52085,-11.025196,-4.450933,6.574263,-9.815761,0.941581,0.900374,0.947928,0.047554,0.925114,16.620479,15.710277,22.049464,6.339186,19.023191,51.409065,46.597144,66.684789,20.087645,46.597144,10.075122,9.826274,11.066717,1.240443,10.16201,16.535111,13.40013,28.69544,15.29531,14.570498,45.048748,33.170545,63.592882,30.422337,63.592882,132.231712,107.779619,147.579919,39.8003,121.701578,5.190291,2.963048,16.418611,13.455563,4.129232,80.350657,36.374964,107.516098,71.141134,53.322147,0,0,0,0,0,15.560417,13.40013,20.466262,7.066132,14.570498,0,0,0,0,0,129.659277,102.24747,143.891391,41.643922,121.701578,50.363179,46.597144,57.779957,11.182813,46.597144,1.045887,0,8.904832,8.904832,0,331.078211,291.939629,338.081585,46.141956,338.081585,5.099786,0,44.154019,44.154019,0,4.237311,3.597825,4.445671,0.847846,4.445671,7.961817,6.373818,8.416966,2.043148,7.894822,7.935728,7.229774,10.533384,3.30361,8.246398,3.927661,3.111537,4.064331,0.952795,3.74511,6.54947,6.030884,6.901372,0.870489,6.053463,7.220562,6.860544,8.295064,1.43452,7.324951
1409,CC(C)(C)C#CP(c1ccccc1)c1ccccc1,0,,N,-0.044969,1.880154,-0.22964,-0.0303,-0.12997,0.19934,0.04237,0.06504,-0.39094,0.81661,0.75301,0.0586,1.17258,0.45421,326.9848,287.4878,319.2979,374.1687,1.846834,-0.900432,-0.597311,1.497744,-54.165273,-6.21,49.67,1.8857,-0.30946,-0.47187,-0.4938,0.2176,0.2384,1.94302,1.953357,0.04491,0.0384,-13.252624,-7.042624,0.279043,0.017997,0.0636,0.35597,318.300374,0.146676,18.92,4.09,12.92,31.96,372.19933,342.15919,0.731318,1.81566,1.81566,1.81566,0,1.81566,8.344847,8.344847,8.344847,0,8.344847,5.585743,5.585743,5.585743,0,5.585743,0.586158,0.586158,0.586158,0,0.586158,-6.171901,-6.171901,-6.171901,0,-6.171901,0.940146,0.940146,0.940146,0,0.940146,16.905159,16.905159,16.905159,0,16.905159,46.687092,46.687092,46.687092,0,46.687092,9.818953,9.818953,9.818953,0,9.818953,14.305884,14.305884,14.305884,0,14.305884,59.82305,59.82305,59.82305,0,59.82305,106.614813,106.614813,106.614813,0,106.614813,3.479725,3.479725,3.479725,0,3.479725,46.426894,46.426894,46.426894,0,46.426894,0,0,0,0,0,14.305884,14.305884,14.305884,0,14.305884,0,0,0,0,0,106.614813,106.614813,106.614813,0,106.614813,46.687092,46.687092,46.687092,0,46.687092,0,0,0,0,0,318.300374,318.300374,318.300374,0,318.300374,0,0,0,0,0,4.391985,4.391985,4.391985,0,4.391985,7.26541,7.26541,7.26541,0,7.26541,7.760316,7.760316,7.760316,0,7.760316,4.204289,4.204289,4.204289,0,4.204289,6.836711,6.836711,6.836711,0,6.836711,7.287873,7.287873,7.287873,0,7.287873
1410,CC#CP(c1ccccc1)c1ccccc1,0,,N,-0.044605,1.880154,-0.23027,-0.03077,-0.13052,0.1995,0.042695,0.06672,-0.39421,0.81611,0.75091,0.05907,1.17302,0.45397,323.9741,285.0966,314.5289,372.2967,1.847362,-0.907277,-0.589918,1.497195,-54.164556,-5.28,49.78,1.88494,-0.31054,-0.47295,-0.495077,0.21735,0.237603,1.94342,1.953937,0.04525,0.038483,-12.256766,-6.976766,0.281671,0.018633,0.0652,0.35691,265.648585,0.176118,18.62,3.84,12.05,31.18,302.03009,284.6653,0.764745,1.821113,1.821113,1.821113,0,1.821113,9.388527,9.388527,9.388527,0,9.388527,6.568126,6.568126,6.568126,0,6.568126,0.13895,0.13895,0.13895,0,0.13895,-6.707076,-6.707076,-6.707076,0,-6.707076,0.938591,0.938591,0.938591,0,0.938591,17.13325,17.13325,17.13325,0,17.13325,46.785407,46.785407,46.785407,0,46.785407,9.826274,9.826274,9.826274,0,9.826274,14.317389,14.317389,14.317389,0,14.317389,41.969753,41.969753,41.969753,0,41.969753,90.84286,90.84286,90.84286,0,90.84286,3.46299,3.46299,3.46299,0,3.46299,48.873107,48.873107,48.873107,0,48.873107,0,0,0,0,0,14.317389,14.317389,14.317389,0,14.317389,0,0,0,0,0,90.84286,90.84286,90.84286,0,90.84286,46.785407,46.785407,46.785407,0,46.785407,0,0,0,0,0,264.29339,264.29339,264.29339,0,264.29339,0,0,0,0,0,4.00337,4.00337,4.00337,0,4.00337,6.291469,6.291469,6.291469,0,6.291469,7.760752,7.760752,7.760752,0,7.760752,3.889474,3.889474,3.889474,0,3.889474,6.066227,6.066227,6.066227,0,6.066227,7.287107,7.287107,7.287107,0,7.287107
1412,COC(=O)c1ccc(P(c2ccccc2)c2ccccc2)cc1,0,,N,-0.042662,1.860152,-0.234519,-0.061135,-0.147827,0.173385,0.063018,0.034169,-0.395908,0.803365,0.763763,0.019929,1.156357,0.457294,294.417315,280.757783,284.384327,318.109935,1.780363,-0.748136,-0.705314,1.45345,-54.170633,-6.16,49.314555,1.896266,-0.313444,-0.482965,-0.483981,0.21763,0.218526,1.951534,1.952705,0.038161,0.03689,-14.888268,-8.728268,0.280876,-0.01288,0.039603,0.352991,357.658385,0.141673,19.37,4.25,11.658118,35.534654,402.264144,360.513462,0.730977,2.326104,1.681416,3.096912,1.415496,3.096912,13.683075,12.320456,14.822742,2.502286,12.320456,9.378883,8.879299,9.796724,0.917425,8.879299,0.526727,-0.345098,1.255903,1.601001,-0.345098,-9.905609,-11.052627,-8.534201,2.518426,-8.534201,0.930735,0.930524,0.930912,0.000387,0.930524,18.263196,18.238241,18.293032,0.054792,18.293032,50.670539,50.6563,50.682448,0.026148,50.6563,11.29489,11.280082,11.307275,0.027194,11.280082,14.141335,14.121805,14.164687,0.042882,14.164687,59.921651,59.222671,60.757373,1.534702,60.757373,141.217436,140.603091,141.731261,1.128171,140.603091,2.110129,2.078213,2.148288,0.070076,2.148288,78.675086,77.264953,79.854494,2.589541,77.264953,0,0,0,0,0,14.141335,14.121805,14.164687,0.042882,14.164687,0,0,0,0,0,141.217436,140.603091,141.731261,1.128171,140.603091,50.670539,50.6563,50.682448,0.026148,50.6563,0,0,0,0,0,356.767369,356.031943,357.646667,1.614724,357.646667,0,0,0,0,0,4.224672,4.222871,4.226178,0.003308,4.222871,9.325229,9.069061,9.539484,0.470423,9.069061,8.123696,7.725351,8.599968,0.874616,8.599968,4.224672,4.222871,4.226178,0.003308,4.222871,6.035164,6.034781,6.035622,0.000841,6.035622,6.96671,6.96199,6.970658,0.008668,6.96199
1413,C[Si](C)(C)CP(c1ccccc1)c1ccccc1,0,,N,-0.052556,1.840778,-0.227539,-0.029159,-0.128349,0.19838,0.04152,0.066872,-0.398841,0.805933,0.763039,0.036487,1.199884,0.506151,307.204101,258.066852,311.620733,351.924618,1.799944,-0.779713,-0.689001,1.468714,-54.180712,-4.998466,50.204312,1.913755,-0.308436,-0.469197,-0.471848,0.204485,0.217769,1.953549,1.95929,0.040026,0.033081,-11.474614,-6.476148,0.278146,0.01954,0.042894,0.39395,322.564016,0.177152,19.461406,4.089617,13.181086,32.579522,379.233232,327.556544,0.773518,1.485183,1.335133,1.486148,0.151015,1.335133,7.039464,7.026042,9.126188,2.100146,9.126188,4.663514,4.659225,5.330241,0.671015,5.330241,0.577046,0.568895,1.84432,1.275425,1.84432,-5.24056,-7.174561,-5.22812,1.94644,-7.174561,0.938437,0.909293,0.938624,0.029331,0.909293,17.132856,17.107537,21.069289,3.961753,21.069289,57.14316,46.923466,57.208893,10.285426,46.923466,9.993241,9.992573,10.097164,0.10459,10.097164,21.264657,14.004663,21.311353,7.30669,14.004663,37.117142,36.933927,65.6021,28.668173,65.6021,110.185865,98.601821,110.260373,11.658552,98.601821,11.160639,3.322839,11.211052,7.888213,3.322839,73.054724,30.809268,73.326446,42.517178,30.809268,0,0,0,0,0,19.016823,14.004663,19.049061,5.044398,14.004663,0,0,0,0,0,106.262472,98.601821,106.311745,7.709923,98.601821,54.896365,46.923466,54.947647,8.024181,46.923466,2.246794,0,2.261246,2.261246,0,317.560011,317.535139,321.426977,3.891838,321.426977,4.027712,0,4.053618,4.053618,0,4.165725,4.16404,4.427588,0.263548,4.427588,6.642302,6.517182,6.643107,0.125925,6.517182,7.756188,7.75029,8.673241,0.922952,8.673241,3.944044,3.385449,3.947637,0.562187,3.385449,6.353385,6.08665,6.355101,0.268451,6.08665,7.285033,7.278776,8.257733,0.978957,8.257733
